time,100u,100v,10fg,10u,10v,2d,2t,asn,cbh,cp,crr,csf,csfr,es,hcc,i10fg,ilspf,istl1,istl2,istl3,istl4,lcc,lsf,lsp,lspf,lsrr,lssfr,mcc,mn2t,mntpr,msl,mx2t,mxtpr,ptype,rsn,sd,sf,skt,smlt,sp,tcc,tciw,tclw,tcrw,tcsw,tp,tsn,u10n,v10n,viiwd,viiwe,viiwn,vilwd,vilwe,vilwn
1999-12-31 18:00:00,,,4.4547812896367365,,,,,,479.82597824622843,0.0,0.0,0.0,0.0,2.2132806806756993e-07,,4.420453596397264,0.12780707545534392,,,,,,1.6552209440817143e-07,1.1212352288545235e-06,392.0477071005917,3.345542140966336e-07,7.700632442031386e-08,,266.26912115875786,2.2222789434286264e-07,,266.94591264894024,4.3016632456751266e-07,,,,1.6640933070706546e-07,,0.0,,,,,,,1.1212352288545235e-06,,,,,,,,,
2000-01-01 00:00:00,-0.04001162602351262,-1.2294621439375115,,-0.09059500271046655,-0.7851200950216259,263.2344452446029,266.0115818723419,0.7341384714877112,,,,,,,0.0,,,271.4599609375,271.460205078125,271.459716796875,271.4599609375,0.12214850250785873,,,,,,0.03179597572462093,,,101996.28661242603,,,1.6627218934911243,127.9912208692562,0.009681304001949243,,263.0191672962798,,74544.02551775148,0.13736593934911243,0.0006266514930499376,0.013916873367580436,0.00035059381518843613,0.0019440509863859097,,258.0968814827281,-0.07566146173420743,-0.33719679448731554,-5.870564962487899e-08,0.0015442074963116202,-0.001652656222236227,-1.4822942496845004e-07,-0.00032438505330734704,-0.01084547423752102
2000-01-01 18:00:00,,,3.8285954323040663,,,,,,786.420796887628,1.2862997559400705e-07,1.2238350140272513e-07,0.0,0.0,1.3403338564607905e-07,,3.792535736716005,0.061385115222818046,,,,,,2.2344853310190008e-07,3.791447265966404e-07,188.8014053254438,2.3474013047105463e-07,7.412005105667565e-08,,266.90881094847913,8.676833467635178e-08,,267.17508386013776,3.5314209009768694e-07,,,,2.2344853310190008e-07,,0.0,,,,,,,5.077747021906475e-07,,,,,,,,,
2000-01-02 00:00:00,0.007445482107309194,-0.7080970346574953,,-0.11000730864395052,-0.647642903074005,261.9204608082066,266.83055620362774,0.7308881688400133,,,,,,,0.0,,,271.459716796875,271.46028680975974,271.4599609375,271.4599609375,0.12944464147443602,,,,,,0.02996361185107711,,,102084.56582840237,,,0.8106508875739645,128.34682830268815,0.009555003346776116,,262.4475890390972,,74629.53203587278,0.14415393355330067,0.00032085920932024896,0.008650830511510724,6.843600752791004e-05,0.00029292050197985044,,257.4585936055381,-0.038959672465126896,-0.30460977272169126,-7.757092083726986e-09,0.0010057930729886484,0.00011993722009235585,-1.4828245550567648e-08,-0.007845354150738237,-0.0019230024349054641
2000-01-02 18:00:00,,,4.22019827013185,,,,,,965.79052734375,0.0,0.0,0.0,0.0,1.4970320967087965e-07,,4.19732347183679,0.05899643756934172,,,,,,1.3067723202282155e-07,1.4333205969905008e-07,170.26405325443787,3.947831274247205e-09,4.0088976546019846e-08,,267.41425147423377,3.4760134074197715e-08,,267.74275532558823,5.9134850399734004e-08,,,,1.2712380931486744e-07,,0.0,,,,,,,1.4333205969905008e-07,,,,,,,,,
2000-01-03 00:00:00,0.6463708651841745,-0.47627853077544263,,0.07083202113766641,-0.5481851058598806,263.85944614748985,267.0359172933906,0.7280354975948672,,,,,,,0.000720241366053474,,,271.459716796875,271.460205078125,271.4599609375,271.4599609375,0.07034680970321745,,,,,,0.034122083314071745,,,101917.40920857988,,,1.3076923076923077,128.5211996044633,0.009439073194413495,,263.1554497713168,,74496.18116678995,0.08441342686760354,0.0007895633313782822,0.006939814640925481,7.106002265885031e-05,0.0008385110888960799,,258.0284597182415,0.11448943473883634,-0.24385478792811285,-1.902132287839174e-08,0.0037669458332851794,-0.0011559796227505928,3.6902117874258415e-08,0.009469119203690242,-0.003843918001863378
2000-01-03 18:00:00,,,3.7422679810834354,,,,,,1267.2218780517578,5.715565215906448e-07,0.0,0.0,0.0,1.262684894184332e-07,,3.6824528846515,0.04104858037282729,,,,,,1.1948138453374953e-07,2.666475725244488e-07,138.76886094674558,1.1280403588209633e-08,6.243822126258055e-08,,267.23073474048863,5.7713929067790155e-08,,267.50297374838203,8.726161877079123e-07,,,,1.1948138453374953e-07,,0.0,,,,,,,8.540338224913242e-07,,,,,,,,,
2000-01-04 00:00:00,0.14569723253419414,-0.5121811296812881,,-0.06436279116297615,-0.5476537230452136,261.97328438843493,266.79296658307135,0.7264116554570621,,,,,,,0.0012971720046545626,,,271.4599609375,271.460205078125,271.459716796875,271.4599609375,0.15755512305265348,,,,,,0.020507993077385354,,,101846.3962647929,,,0.8520710059171598,128.42488396097218,0.009323030445702683,,262.7845963698167,,74462.13292806952,0.1673042252218935,0.000334793293969871,0.009811491655880177,0.00012984642615685097,0.00026693005533613397,,257.5136989616078,-0.012838815090924325,-0.19964983230511818,-3.43210472533832e-08,0.00325312377807833,-0.0005679654960448926,-1.2429617414217905e-08,0.006889547755908684,-0.007817227812208368
2000-01-04 18:00:00,,,4.2953789389345065,,,,,,520.6966718885634,0.0,0.0,0.0,0.0,4.9828044932746165e-08,,4.202845545210076,0.07762281429132767,,,,,,1.0817008611013198e-06,1.0906834397795638e-06,284.9929733727811,0.0,2.1300559654038334e-07,,266.619172948352,2.1485446472845134e-07,,266.96046826966415,2.5373580452253126e-07,,,,1.0817008611013198e-06,,0.0,,,,,,,1.0468175954367281e-06,,,,,,,,,
2000-01-05 00:00:00,0.32752166274031236,-0.12609480682914778,,-0.05289857063067735,-0.4830202802398501,261.00988814675594,265.9151197805912,0.7239818061597248,,,,,,,0.0,,,271.4599609375,271.459228515625,271.45947265625,271.4599609375,0.24155565972864276,,,,,,0.02287978674533099,,,101996.87610946746,,,1.8816568047337279,128.58890023316152,0.009222272320611942,,262.7158437875601,,74519.00573224852,0.24758026303624261,0.0012294046977567954,0.009501666006957286,5.778454288223086e-06,0.0013547028310200166,,257.4335716292703,0.019740623835275865,-0.2251239810469588,-2.4261051014316482e-08,0.005363620477370345,0.0023726963220417675,-2.2524314374213807e-08,0.008111285056764558,0.0021802096368645774
