time,100u,100v,10fg,10u,10v,2d,2t,asn,cbh,cp,crr,csf,csfr,es,hcc,i10fg,ilspf,istl1,istl2,istl3,istl4,lcc,lsf,lsp,lspf,lsrr,lssfr,mcc,mn2t,mntpr,msl,mx2t,mxtpr,ptype,rsn,sd,sf,skt,smlt,sp,tcc,tciw,tclw,tcrw,tcsw,tp,tsn,u10n,v10n,viiwd,viiwe,viiwn,vilwd,vilwe,vilwn
1944-12-31 18:00:00,,,8.950486995764738,,,,,,1353.332669049325,5.093163992526263e-05,3.5949271811536076e-06,3.5561136240084495e-05,9.723536714294253e-06,2.540945867283171e-07,,8.80519550932935,0.5868875176243528,,,,,,0.0003847144764555982,0.0003980186563977123,2115.7940088757396,3.6605165378581842e-06,0.0001087834143779687,,269.6090069832886,0.00010544467254503239,,269.96351786054805,0.000130233856347891,,,,0.00042028152025662933,,0.0,,,,,,,0.0004489358360245383,,,,,,,,,
1945-01-01 00:00:00,-1.5979747772216797,2.394077380027997,,-0.7963320263744106,0.8336580829507501,266.69414055276906,269.953499878652,0.7906295854664414,,,,,,,0.21384479590421598,,,271.46031188964844,271.4600524902344,271.46026611328125,271.4599609375,0.5483293702616494,,,,,,0.7421704753131203,,,101309.74852071005,,,3.0532544378698225,114.53602717472957,0.011912529373310022,,267.6969752565644,,70849.22175480769,0.8318414793917414,0.14673769554349225,0.041507021209897375,0.0011741875191412028,0.2628506006309267,,263.53831084663346,-0.5890697445389788,0.7991837495882835,-8.969756804913636e-06,2.7472908475915707,2.2922970418923,-3.689863789997466e-06,0.36349724853527043,0.43439103842481486
1945-01-01 18:00:00,,,6.5482975265683505,,,,,,103.21573332167164,0.0,0.0,0.0,0.0,3.3081706807729594e-07,,6.227097793443669,0.3627452060315736,,,,,,6.290340035624758e-06,6.379713938081053e-06,1255.7185650887575,8.06761624500949e-09,2.173596673463223e-06,,259.3937733667137,1.967642125646038e-06,,260.0791737934541,2.390583811779699e-06,,,,6.290340035624758e-06,,0.0,,,,,,,6.372957716326741e-06,,,,,,,,,
1945-01-02 00:00:00,0.9254141531047031,0.2033068357840092,,0.20428793529081626,-0.4058371493096888,256.36007302188307,259.1318887563852,0.8323620589527153,,,,,,,0.0,,,271.4601287841797,271.4603576660156,271.46006774902344,271.4599609375,0.37918199166743716,,,,,,0.009637189334666235,,,101789.81083579881,,,2.8520710059171597,109.67343934188933,0.019992525937289177,,253.78696094038924,,70738.32442677514,0.3806943272697855,0.0018672435241338064,0.003921023487339358,0.0,0.0004947538206563194,,253.414401534041,0.19423703540711712,-0.25160672114445615,5.06322427508807e-08,0.006961143891101141,0.0067835085310273355,-2.410562428957149e-08,0.003490242026966704,0.0031702799733573867
1945-01-02 18:00:00,,,5.535977070148174,,,,,,2631.308158966432,8.061506162733722e-07,0.0,8.041226475901857e-07,6.454230765619221e-08,-2.35074065712118e-07,,5.362354346280973,0.284781642214081,,,,,,2.5848665180996324e-05,2.5821772552806245e-05,918.771449704142,0.0,9.357664712082e-06,,261.85416037655443,7.365141394575672e-06,,262.2376020984537,9.779283809944017e-06,,,,2.665279885015544e-05,,0.0,,,,,,,2.6627008378858396e-05,,,,,,,,,
1945-01-03 00:00:00,0.6865579164945163,0.31430941925951716,,0.14031434482371313,-0.203998949400772,254.78940586789824,261.9129584498659,0.8274602255172278,,,,,,,0.42761086006841714,,,271.4601135253906,271.4599304199219,271.4601287841797,271.4599609375,0.3520909597182415,,,,,,0.7976102860280748,,,101684.13313609468,,,2.9585798816568047,114.0522300223627,0.02007662068457293,,256.3071240306606,,70808.37634060651,0.89610793146156,0.03448817275220682,0.002334007850060096,2.7875752138668264e-06,0.03132709023532714,,253.02532308905788,0.09902766752525194,-0.09743778204776832,-2.374379522271851e-06,0.5504244217806159,0.1084343865362255,-3.7336318179160445e-08,0.009433046585970458,0.008612097319513118
1945-01-03 18:00:00,,,4.921123803719967,,,,,,1604.333740234375,1.3273606109901292e-06,5.254753418928067e-07,3.244749893098188e-08,3.47399852684969e-08,2.390011938732426e-07,,4.821682360045303,0.5016690767728366,,,,,,2.2904517558904794e-05,2.289283469583861e-05,1768.9545118343194,0.0,7.814016832402471e-06,,261.65851471127843,5.964575522750087e-06,,262.1192304622492,8.976693160435151e-06,,,,2.2936987100973637e-05,,0.0,,,,,,,2.4217605238130107e-05,,,,,,,,,
1945-01-04 00:00:00,-1.0726434380345091,0.2914743479892347,,-0.4971513296725482,-0.3706746411746776,259.55517605211605,263.03161612064883,0.8251122934578439,,,,,,,0.24051336706037352,,,271.460205078125,271.4605407714844,271.4600830078125,271.4599609375,0.49429176827154214,,,,,,0.8320550114927626,,,101700.86298076923,,,3.0,116.71675480046922,0.0207861616061284,,259.72722160745656,,70840.19441105769,0.9245449914734745,0.08878206263693082,0.029110318413984596,0.0002796960300242407,0.11288468445842044,,256.6305129372862,-0.2956276165663138,-0.23527956855367627,-3.017157766714516e-06,0.9366392724480502,0.529601779915172,-1.3803170109443234e-06,0.183229849395513,0.16406211437734627
1945-01-04 18:00:00,,,9.714327247890495,,,,,,1106.929092587804,0.00018831382136373125,2.1379176505218596e-05,7.567285786013631e-05,1.8239814854232517e-05,2.707393084633434e-07,,9.498233518656894,0.5964658838757396,,,,,,0.00039730163720937876,0.0004213891438478549,2161.816568047337,5.956606928413436e-06,9.91591158703234e-05,,267.6573247965976,0.00013863387897875183,,267.9287846130732,0.00019277209008233787,,,,0.00047297343699889775,,0.0,,,,,,,0.0006097041366246172,,,,,,,,,
1945-01-05 00:00:00,-2.5173618440797343,1.2969753840971274,,-1.1992731207221217,0.1883653324736646,264.70174114520734,268.0316632513464,0.8359732744256421,,,,,,,0.4728611150436853,,,271.46092224121094,271.4598846435547,271.45989990234375,271.4599609375,0.5275456355168269,,,,,,0.9090963436301643,,,101280.67686760356,,,3.3076923076923075,109.9408267771704,0.024408124784040735,,266.0322029971512,,70729.79544193787,0.9710488111309751,0.15127722015218623,0.10578313522790311,0.00186684286806005,0.29560522708667103,,262.1930617834689,-0.8032027532363079,0.1269502583340075,2.4099613659734117e-06,2.3986068329162147,2.788832531172848,-4.929420985997869e-06,0.7756289409242085,1.3294119580817434
