time,100u,100v,10fg,10u,10v,2d,2t,asn,cbh,cp,crr,csf,csfr,es,hcc,i10fg,ilspf,istl1,istl2,istl3,istl4,lcc,lsf,lsp,lspf,lsrr,lssfr,mcc,mn2t,mntpr,msl,mx2t,mxtpr,ptype,rsn,sd,sf,skt,smlt,sp,tcc,tciw,tclw,tcrw,tcsw,tp,tsn,u10n,v10n,viiwd,viiwe,viiwn,vilwd,vilwe,vilwn
1959-12-31 18:00:00,,,6.291173878506091,,,,,,2286.626130092291,7.65811673988252e-06,1.543603793403806e-06,1.7606956366251207e-06,2.658953504449517e-07,1.3376424001590432e-07,,6.107008917091866,0.19947390584550664,,,,,,2.009739008175551e-05,2.0354192637832913e-05,790.6712278106509,3.1214460906897774e-08,4.360760898279721e-06,,268.4017296966011,4.683152811061701e-06,,268.7711163582886,7.919570398048537e-06,,,,2.1857446467382668e-05,,0.0,,,,,,,2.8014888424845135e-05,,,,,,,,,
1960-01-01 00:00:00,0.13455394880306085,0.31970481195393397,,-0.058762166627060027,-0.3919560584796251,263.82508037499423,268.83112764076367,0.7851540996478155,,,,,,,0.07457520975869082,,,271.460693359375,271.46002197265625,271.459716796875,271.4599609375,0.23291268433339496,,,,,,0.2231236745619915,,,102069.56934171598,,,2.63905325443787,122.92029585076507,0.14289218293139216,,264.5362591263811,,74408.32271634616,0.4040932347612268,0.009201763024017732,0.020338516451880617,7.462924754125832e-05,0.012803749219905696,,259.52977332843125,-0.04836669899302827,-0.20469181918533597,-8.65679315550352e-07,0.14354818162216237,0.033814411103372743,5.091688445543309e-07,0.12702843469716388,0.0014324710213926416
1960-01-01 18:00:00,,,5.145607970875396,,,,,,875.6583930121528,1.0441558865400461e-08,0.0,9.256740205386686e-09,0.0,8.948702052347627e-08,,4.985936463937252,0.10778763449403661,,,,,,1.2927065939592892e-05,1.2915338990250988e-05,454.84726331360946,8.186743906065381e-10,2.637615747000339e-06,,267.2825828416813,2.5426979953720726e-06,,267.60371362810304,2.8936247501147568e-06,,,,1.2935045555498473e-05,,0.0,,,,,,,1.2925258402288313e-05,,,,,,,,,
1960-01-02 00:00:00,-0.5908678269245216,-0.5223385286049025,,-0.3274973073654626,-0.6792543399968797,260.7829946484086,267.44794441539153,0.7827524140741698,,,,,,,0.018144099670049003,,,271.45982360839844,271.46006774902344,271.46002197265625,271.4599609375,0.18731346356092826,,,,,,0.05038650783561391,,,102487.57470414201,,,2.029585798816568,124.75341345431536,0.143080448963233,,263.78678207848907,,74680.34777181952,0.20632067798862797,0.0027098627485467133,0.009008644600591717,4.598727593055139e-06,0.0047782356217062685,,258.71382691874305,-0.19147226796347713,-0.37859183655688045,6.148796612961692e-08,0.01419126047179676,0.004495180586694613,1.883984370482259e-08,0.029041077500793357,0.002860448416873548
1960-01-02 18:00:00,,,4.764621480682193,,,,,,1769.5568389892578,3.6122331109184485e-09,0.0,3.3301498311070295e-09,1.6685277664449793e-08,1.0906122872913232e-07,,4.554537197541908,0.10778032110992973,,,,,,1.0536443552321937e-05,1.0515678916457136e-05,445.98705621301775,0.0,2.259686148378271e-06,,267.7550774749214,2.135693497911713e-06,,268.1958052053959,2.385376120460104e-06,,,,1.0539485505346716e-05,,0.0,,,,,,,1.0519293991066296e-05,,,,,,,,,
1960-01-03 00:00:00,0.6528148030388284,-0.4889627941966762,,0.21560317948019717,-0.5833465136014498,261.69114062066615,268.46545464329466,0.7794106510969309,,,,,,,0.028611177523460613,,,271.46034240722656,271.4604187011719,271.46009826660156,271.4599609375,0.14847542125092456,,,,,,0.10797796305820082,,,102292.99907544379,,,1.6627218934911243,126.61861315845738,0.14320949407724234,,263.7975781683386,,74582.28291420119,0.2224808190701276,0.003180802926509338,0.005293705054288785,0.0,0.00356292724609375,,259.2142245501456,0.06402748893703934,-0.2732261003121822,3.8044464746187026e-08,0.017517208333107225,0.006544485367206338,4.470826569392164e-07,0.019872947324607412,0.007258254439520413
1960-01-03 18:00:00,,,4.174813846159264,,,,,,1158.9100986056858,2.3686178249014906e-07,0.0,2.311856744910133e-07,4.0113688970105886e-08,8.428578278185529e-08,,4.111943871311888,0.0822067712185651,,,,,,7.959292132473556e-06,7.963171724737044e-06,366.8498520710059,0.0,1.7183287256568142e-06,,267.1479308901454,1.4922432821883252e-06,,267.4840902294633,2.1187974327414697e-06,,,,8.19043647608108e-06,,0.0,,,,,,,8.197666625299398e-06,,,,,,,,,
1960-01-04 00:00:00,0.5937267224464191,-0.7479717773798655,,0.21624413890951483,-0.5522017902171118,261.98910703038325,267.6487228122689,0.7763387948803647,,,,,,,0.0,,,271.46070861816406,271.46043395996094,271.45997619628906,271.4599609375,0.11433040460891272,,,,,,0.04977037779678255,,,101846.05029585799,,,1.2544378698224852,126.96724019248104,0.14333375671206142,,263.1493338861409,,74220.7296135355,0.13435995790379993,0.0026831542246440456,0.0043118606657671504,0.0,0.005497317342363165,,258.40166595278407,0.08564440280022706,-0.25916086005035943,2.928993244656808e-08,0.005527095448986225,-0.0035121116412461864,-1.0522443081490618e-07,0.01632054435287619,-0.0024216079852990144
1960-01-04 18:00:00,,,4.065821134127104,,,,,,538.0888722737631,9.225604273158418e-08,5.1445239526632976e-08,0.0,0.0,9.884366724190572e-08,,3.983690617352548,0.11560672556860208,,,,,,8.273142329334508e-06,1.3522318834383811e-05,518.4319526627219,8.296816659396922e-07,1.7857586843727607e-06,,268.20771274905235,2.107588497139293e-06,,268.4986673388961,3.866278208219088e-06,,,,8.271334792029929e-06,,0.0,,,,,,,1.3616134429119042e-05,,,,,,,,,
1960-01-05 00:00:00,0.15003419909956892,0.3123260136892104,,0.06327306307279147,-0.21581649780273438,262.9477893897062,268.21770851992994,0.7732545532418426,,,,,,,0.0,,,271.4598388671875,271.45924377441406,271.46038818359375,271.4599609375,0.17237258098534577,,,,,,0.04962772166235207,,,101559.72281804733,,,2.4201183431952664,127.35562314366447,0.1433927434435963,,264.13006980038256,,74092.0056629068,0.18432960284532174,0.0025618570090750973,0.022786067082331732,0.00021995524682942228,0.0027714001356497317,,259.05590991861015,0.0019082769134340907,-0.13825637631162385,1.5275948353734462e-08,0.006392715717858728,0.0045471606258104535,2.1314544884106365e-07,0.057799327775516364,0.0018703306215049247
1960-01-05 18:00:00,,,4.643174651106434,,,,,,1168.0137308481578,1.2223030159459312e-06,3.693658395631779e-07,0.0,0.0,1.0368311276735401e-07,,4.563734009421084,0.15946111735507582,,,,,,1.0247458014967878e-05,2.1018881416885105e-05,636.7100591715977,2.8292367444235896e-06,2.5017859315025737e-06,,268.6158223349667,3.2536332776560588e-06,,268.9472926213191,6.329863381809032e-06,,,,1.0247458014967878e-05,,0.0,,,,,,,2.2244435795665494e-05,,,,,,,,,
1960-01-06 00:00:00,-0.32560924101158006,0.46769267990744323,,-0.21749171984971627,-0.27527521347858497,263.91992864665195,268.01144345977605,0.7715568778782906,,,,,,,0.1204769879403199,,,271.4598846435547,271.46044921875,271.4601745605469,271.4599609375,0.256663133570726,,,,,,0.23605680747850408,,,101642.42686760356,,,2.6153846153846154,127.48654030342779,0.14352288895104764,,264.5426255626791,,74149.87680288461,0.4347279925538591,0.0032828912227111456,0.04721845818694527,0.0004429718446449415,0.004427091609796829,,258.86388203096107,-0.11970854969419671,-0.1869343356973321,-9.03981441760039e-08,0.02321331881912502,0.007120683127959099,2.466956912622561e-07,0.1063469464301005,0.0008666437758496527
1960-01-06 18:00:00,,,5.189811390532545,,,,,,724.7501725416917,1.556532093759119e-06,0.0,1.5558707996232975e-06,1.1136854541372265e-06,1.4480194305937694e-07,,5.123880691076877,0.16352149015347633,,,,,,1.2551230439067592e-05,1.4353212872905844e-05,648.5295857988166,2.1320398478112982e-07,2.5979050341442493e-06,,268.3704572147166,2.688777869975073e-06,,268.7133145304121,4.399413540518495e-06,,,,1.4107211454380194e-05,,0.0,,,,,,,1.5905446554782123e-05,,,,,,,,,
1960-01-07 00:00:00,0.4440472901925533,0.2564981618576501,,0.12693191844330737,-0.42993323196320843,265.6766597589797,270.21249868178506,0.7711713190614824,,,,,,,0.026938895502034023,,,271.4595489501953,271.4599609375,271.4600067138672,271.4599609375,0.18547590808755549,,,,,,0.037511656270224666,,,101981.69027366865,,,2.42603550295858,127.24074703419703,0.1438581026517428,,264.49765330658863,,74391.21283284023,0.22722489681890848,0.0023590827129296296,0.01591971224493486,0.00013065690824971395,0.002034249390370747,,259.3402440900633,0.03308812930033757,-0.23378115998217341,7.77614741040581e-08,0.016703159836883457,0.009444535836665588,3.994527638313972e-09,0.0351539132730848,0.0012103287425972301
1960-01-07 18:00:00,,,5.842617791079911,,,,,,457.3686992231622,5.6606226947886e-07,0.0,5.658638812381135e-07,3.23014631426546e-08,1.4738014258307228e-07,,5.6789499880999506,0.12297536635539941,,,,,,9.507469876983462e-06,1.0099372214819553e-05,538.0687869822485,1.0077709321086929e-07,1.9438410475409244e-06,,267.8891738801313,1.9817993309370867e-06,,268.25137067264353,2.906773481848677e-06,,,,1.0073184967041016e-05,,0.0,,,,,,,1.0674830371811545e-05,,,,,,,,,
