time,100u,100v,10fg,10u,10v,2d,2t,asn,cbh,cp,crr,csf,csfr,es,hcc,i10fg,ilspf,istl1,istl2,istl3,istl4,lcc,lsf,lsp,lspf,lsrr,lssfr,mcc,mn2t,mntpr,msl,mx2t,mxtpr,ptype,rsn,sd,sf,skt,smlt,sp,tcc,tciw,tclw,tcrw,tcsw,tp,tsn,u10n,v10n,viiwd,viiwe,viiwn,vilwd,vilwe,vilwn
1944-12-31 18:00:00,,,9.18269745414779,,,,,,1397.9946512978458,0.00011004904318137988,2.2184346201857167e-05,3.3527877203811555e-05,1.026522478408362e-05,1.8830917740844125e-07,,9.012113588096122,0.5892147989668084,,,,,,0.0006018968728872446,0.0006488713287037505,2061.2596153846152,1.5409299607813007e-05,0.0001787093616801606,,272.0299905630258,0.00018167310565181033,,272.34175922461515,0.0002493089472753762,,,,0.000635428894200974,,0.0,,,,,,,0.0007589198428498218,,,,,,,,,
1945-01-01 00:00:00,-0.9242172354071804,1.7519272121452016,,-0.4216201996662208,0.5511259722286428,268.74572744877383,271.9965240659093,0.8267474449597872,,,,,,,0.3662755842039571,,,271.460205078125,271.4599609375,271.460205078125,271.4599609375,0.5428782807299372,,,,,,0.7991816104780993,,,101223.95173816568,,,2.8875739644970415,111.53461144802839,0.014102286223829145,,270.3894966622076,,74033.44457285503,0.8890069381019773,0.20844717949805175,0.10083712064302884,0.004855076942218126,0.5390562619022011,,266.01400531114206,-0.3259005405493742,0.6080963089621279,5.189185674831315e-06,4.0363668175138665,3.5948744536151547,-9.364660050218496e-06,1.0661892241980198,1.4394486500666692
1945-01-01 18:00:00,,,6.102385622509838,,,,,,129.24234462428737,0.0,0.0,0.0,0.0,2.745772469458143e-07,,5.854367024799775,0.2796378051035503,,,,,,5.068841594210743e-06,5.111539152246961e-06,1086.071375739645,8.475629560451007e-10,1.7313617309169656e-06,,260.855649146808,1.5862021573196502e-06,,261.5670678855399,1.9243494028875815e-06,,,,5.068841594210743e-06,,0.0,,,,,,,5.105807936403173e-06,,,,,,,,,
1945-01-02 00:00:00,0.917328479021964,-0.2856899182472003,,0.1758924066667726,-0.5508105938251202,257.7753080108462,260.42890857944826,0.8529245123355347,,,,,,,0.0,,,271.4599609375,271.460205078125,271.4599609375,271.4599609375,0.31123180502265163,,,,,,0.008849443063228088,,,101761.17677514793,,,2.497041420118343,110.33192561222957,0.02291100838127926,,255.99987368611895,,73994.80094304733,0.31275641988720415,0.0014545310883832402,0.0032467588165102624,0.0,0.0004308449446096928,,256.06116156041975,0.2479380037657608,-0.33806446459166395,9.361579650861471e-08,0.005736768003222505,0.005345357699077246,-8.988363925607312e-09,0.002187751850785588,0.003147215400574475
1945-01-02 18:00:00,,,5.202349256481645,,,,,,2594.153989519392,8.308113767550542e-07,0.0,8.287007463048901e-07,6.454299650425036e-08,-4.735922371743374e-07,,4.998082776041426,0.30635973687708024,,,,,,4.2579098213353804e-05,4.256053789127508e-05,1027.4977810650887,0.0,1.4482385660769671e-05,,264.58914509609605,1.238159747166041e-05,,264.94930298935026,1.5275453674722706e-05,,,,4.340752342043544e-05,,0.0,,,,,,,4.338481898843889e-05,,,,,,,,,
1945-01-03 00:00:00,0.7863655598205928,0.12217456208178278,,0.1557729089048487,-0.2609720286532972,257.78514442218125,264.4929905276327,0.8480713519118946,,,,,,,0.5280406884187777,,,271.4599609375,271.459716796875,271.4599609375,271.4599609375,0.3788046752207378,,,,,,0.8875660337287293,,,101577.38572485207,,,2.7218934911242605,114.44523575461122,0.02302333791933116,,260.17038505599345,,74026.38891457101,0.9587514862506348,0.04947158612147974,0.0024743164784809544,2.9605918029356286e-06,0.050333567940459185,,256.6722423846905,0.17515509474206958,-0.13524452363245587,-1.781717471133631e-06,0.7413692751764347,0.14866677185481955,1.3047212751350812e-10,0.009372316168610161,0.008748361098265947
1945-01-03 18:00:00,,,4.44087211902325,,,,,,1892.0402670251317,1.3904150068407228e-06,5.931698182630821e-07,3.244749893098188e-08,3.47399852684969e-08,1.1173843637077116e-07,,4.345688283796141,0.45003459862703404,,,,,,3.2426579993152055e-05,3.241335411043562e-05,1564.6638313609467,0.0,1.1438614077116611e-05,,264.7735730233277,9.51566992426765e-06,,265.1841781887077,1.2760827615416262e-05,,,,3.2459027492083034e-05,,0.0,,,,,,,3.380240244272898e-05,,,,,,,,,
1945-01-04 00:00:00,-1.4434031085855157,0.27140879207814234,,-0.6762947556535168,-0.4195251013400287,262.4239059538531,266.15460837098976,0.8452902700774063,,,,,,,0.3798795621070636,,,271.460205078125,271.46044921875,271.4599609375,271.4599609375,0.44214724930080435,,,,,,0.8847360469885832,,,101581.9288091716,,,2.769230769230769,116.78372734114969,0.02389575373491592,,263.1855795595068,,74046.32098280326,0.9257238436732772,0.10808190158926524,0.0309790362024878,0.00028235390341493504,0.13951277688211766,,259.6970592250485,-0.3848313720973991,-0.24625353277082274,-1.947737861005865e-06,1.156818762884514,0.6613499413756929,-9.958855477134152e-07,0.1855323473267125,0.18274801581568972
1945-01-04 18:00:00,,,11.530077274029072,,,,,,1160.7060896292242,0.00023366995817105445,2.7097893889839127e-05,0.00011079410124107226,3.228486465984548e-05,1.525836066358734e-07,,11.341329055424978,0.5602814262435281,,,,,,0.00048307783504914956,0.0005212725972282816,2015.701923076923,9.490121927487074e-06,0.00011851687050430026,,270.2265895866078,0.00017690958356010844,,270.47056182319596,0.0002529355724887735,,,,0.000593868585733267,,5.079866951805424e-09,,,,,,,0.0007549412638630433,,,,,,,,,
1945-01-05 00:00:00,-3.2013521928053637,1.267637094802405,,-1.6277681271705402,0.22350417368510772,266.6151849870851,270.44460635213454,0.8552058159246952,,,,,,,0.5556292110646265,,,271.460693359375,271.459716796875,271.459716796875,271.4599609375,0.5163621168870193,,,,,,0.9216855637420563,,,101185.46431213018,,,3.059171597633136,110.10679617435974,0.0287626644916083,,268.7044851088665,,73885.80521911982,0.9748194224735689,0.15950248289037738,0.1387132272212463,0.004338619977059449,0.33508423094213363,,264.48138653456107,-1.3146743040818434,0.19830391675057496,9.349806850070697e-06,2.4569051523180403,3.197644814584382,-8.519226840157172e-06,0.9651928971020075,1.9609112993499938
